name,sub_category,id,icon_url
Steel Ingot,Metal,c75db0a8725,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7f/7f6e7dceabaaec3814c263d896226fa3939b1adf.png?1376540420
Cobalt Ingot,Metal,061c3d4a71a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7f/7f6e7dceabaaec3814c263d896226fa3939b1adf.png?1376540420
Darksteel Ingot,Metal,b05cd22dabd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f6/f6a4c7e9d76b234e78e006b435ce7c8be48b9140.png?1376540420
Darksteel Nugget,Metal,f77dec88832,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/23/2316d43011861fc6791c1fca975e5eff2a0b5764.png?1376540420
Wolfram Ingot,Metal,fc729074d2a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e7/e7fbeaa585b3736ec6fb5b6db6f17f927846ebba.png?1376540420
Wootz Ingot,Metal,fe7c4f5479f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6c/6c27077fe0c6ed11e6344792d32846df89ed9a91.png?1376540420
Allagan Wootz Nugget,Metal,850bc845e95,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3a/3a64f8963e2804d270f47c9d3ec934ed5406dd29.png?1376540420
Copper Ingot,Metal,aef258f66ef,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/aa/aaa1faf258e6aebb7eed2a6ebcdcf70cd19127ca.png?1376540420
Brass Ingot,Metal,3cdc884b68f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d1/d1623fdd56587b9f1f431e06dbefb8a6264a0e92.png?1376540420
Silver Ingot,Metal,5f54ee1566c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a5/a59f7817a85dec1e56fa45bfe5b3cdd6a4396a5d.png?1376540420
Mythril Ingot,Metal,5eddc1855a4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/54/54df70933c38f8d44a33655d8190505343ae2932.png?1376540420
Electrum Ingot,Metal,a5be16ac908,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e7/e78e3cff151d0f79954f95a5ac2219b0dbbb1f6a.png?1376540420
Rose Gold Ingot,Metal,0fd5762e1a2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6e/6ee7207f7b67f0d9a658d81149b83f8321065e38.png?1376540420
Rose Gold Nugget,Metal,f5a8fa09ad0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4a/4a3d040fd4d08b9de99113e094ba61976669bd41.png?1376540420
Gold Ingot,Metal,7b3f038564e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/98/9829b6da5ef44f8278d00b4f874743338052222e.png?1376540420
Gold Nugget,Metal,2ce0b206ae4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/32/325e49906be2d05baffca971a587bcc832d63fd4.png?1376540420
Platinum Ingot,Metal,219309407e6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a5/a59f7817a85dec1e56fa45bfe5b3cdd6a4396a5d.png?1376540420
Platinum Nugget,Metal,de869373c91,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/76/761517182680bfb88cd13eccc73acf5fc207c76c.png?1376540420
Ishgardian Steel Ingot,Metal,a6d63ad9332,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f6/f6a4c7e9d76b234e78e006b435ce7c8be48b9140.png?1376540420
Bronze Plate,Metal,9b7671de233,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fb/fbd36a6e475845f51e7c6773d19ad0bcd699671c.png?1376540420
Iron Plate,Metal,a06987a688d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6b/6b43c8046e585fde5539e9424ac0ae9d33c72284.png?1376540420
Steel Plate,Metal,058df8015f5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/77/77d8ab1ea7bc79fb6cfd8023420ef35c94add490.png?1376540420
Cobalt Plate,Metal,8505d0645a6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/77/77d8ab1ea7bc79fb6cfd8023420ef35c94add490.png?1376540420
Darksteel Plate,Metal,e24f6b76458,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3b/3b365e399b2a5539ce872bd0dc0572f2d11dca10.png?1376540420
Wolfram Square,Metal,5cd12f72433,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/67/67847726d976ce13c2aecd64eb9c40647508087a.png?1376540420
Copper Plate,Metal,9455ddb630b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0a/0a710e59c8aa187ae74e8d8d03f4cce82662cc27.png?1376540420
Brass Plate,Metal,19bf76620d8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f0/f0e53b462677902affa1e0ee70a499387c57269f.png?1376540420
Silver Plate,Metal,8769421960b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9a/9a26dd80938ab03de1852f4662372700d9da1253.png?1376540420
Mythril Plate,Metal,68cf5c88a93,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a6/a6d56ac2aa857b8664d19a0bcf4e466ae4a9835b.png?1376540420
Electrum Plate,Metal,578f6126e7e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8b/8b80c36099f6b1bc2ac5d2057630f053791f2875.png?1376540420
Light Steel Plate,Metal,21c2f2b6e76,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/77/77d8ab1ea7bc79fb6cfd8023420ef35c94add490.png?1376540420
Bronze Rings,Metal,99cbdfdccdf,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/34/346d17cbb7ba2b2cc9c9b8083d53c57860224a7a.png?1376540420
Iron Rings,Metal,1bd330df87a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bbe7e8510b1e2e2c7b5895cbc7c88f9940610344.png?1376540420
Steel Rings,Metal,513fb6e72df,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/62/62552581dc5a155b3810e7bdf50c74c74b8e4a14.png?1376540420
Cobalt Rings,Metal,9e5ce631279,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/62/62552581dc5a155b3810e7bdf50c74c74b8e4a14.png?1376540420
Darksteel Rings,Metal,ab4c37133dc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bbe7e8510b1e2e2c7b5895cbc7c88f9940610344.png?1376540420
Copper Rings,Metal,f085ccf08e7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/34/346d17cbb7ba2b2cc9c9b8083d53c57860224a7a.png?1376540420
Brass Rings,Metal,bef1d89318c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/51/5148bfac33c9e71c1d7798d8d2eda7977546d587.png?1376540420
Silver Rings,Metal,6f7e3ccb740,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/62/62552581dc5a155b3810e7bdf50c74c74b8e4a14.png?1376540420
Mythril Rings,Metal,cd9aaeb9352,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4e/4ef5fc8b4419a72382108b77f1c38efc4613fae7.png?1376540420
Electrum Rings,Metal,7b96ab48d89,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/13/135bdfb96b50ed12576fcb398bebef0d985c36d4.png?1376540420
Bronze Rivets,Metal,3ae8413756e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Iron Rivets,Metal,168c0c69e15,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Steel Rivets,Metal,06d767af9ca,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Cobalt Rivets,Metal,99bf30fe06c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Darksteel Rivets,Metal,543f0cc9eb6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Copper Rivets,Metal,bb8be834a7b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Brass Rivets,Metal,cefce400c9c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Silver Rivets,Metal,4c7b7c11bb9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Mythril Rivets,Metal,7eda99f554a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Copper Dust,Metal,673f5a835ed,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c4/c4cd88569bd071fd33851c0735e926dd279f30a8.png?1376540420
Silver Dust,Metal,1884967e666,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4b/4be9d3867c0ae61c0aa6ccdc78762581195608cc.png?1376540420
Gold Dust,Metal,f3b8b7855fa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9a/9a8a733d2222c6b5e4e91172291aa0a25d59ed7a.png?1376540420
Iron Nails,Metal,624bee52d8b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/54/54b58a0cc908b674c192bb760d1191de1c88d103.png?1376540420
Steel Nails,Metal,ea68645aebd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/31/317239c2ca7cc8f285888d83851d70e60fb9eb72.png?1376540420
Cobalt Nails,Metal,159c90fb258,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/31/317239c2ca7cc8f285888d83851d70e60fb9eb72.png?1376540420
Iron Joint Plate,Metal,29abdedc410,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Steel Joint Plate,Metal,cfcc919561a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Cobalt Joint Plate,Metal,fb8646a854e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Steel Hinge,Metal,6a81c686c41,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/fe/fe21bc568d5a38c4f47ce47058c14ced8ff627ab.png?1376540420
Silver Leaf,Metal,c8e3b3d3d76,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cc/cc690907f31ef7e2a096eaf1dd82726116dfceaf.png?1376540420
Garlean Steel Joint,Metal,e39f0a01f10,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/53/5328fc72c4f89f3208562f3f75a1988f6cdfe1dc.png?1376540420
Garlean Steel Plate,Metal,b14c3644884,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f0/f0e53b462677902affa1e0ee70a499387c57269f.png?1376540420
Belah'dian Silver,Metal,25940e85cb9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2e/2efd59933eec7e18ad6988e6b9733321ee1a63e6.png?1376540420
Darksteel Hook,Metal,b703b45fd52,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a7/a7434a9e5f6a051530a95620573a360061054d70.png?1376540421
Darksteel Wire,Metal,54810a13c16,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3d/3da8ee90853a51e2d455d03b9379a33fad27f9b3.png?1376540420
Rose Gold Cog,Metal,04211c141cc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/60/606757c88dbf77985e1a691e205ac6df971ff7e2.png?1376540423
Balanced Darksteel Hook,Metal,dbe82e85021,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a7/a7434a9e5f6a051530a95620573a360061054d70.png?1376540421
Reinforced Darksteel Wire,Metal,1d155169d0b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3d/3da8ee90853a51e2d455d03b9379a33fad27f9b3.png?1376540420
Calibrated Rose Gold Cog,Metal,1ed82e95ba3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/60/606757c88dbf77985e1a691e205ac6df971ff7e2.png?1376540423
Maple Lumber,Lumber,37c5f851e6f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b91e1d5c528ff5eca8618678c7e225788039ecad.png?1376540421
Lauan Lumber,Lumber,44ddc183515,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9b/9b9b8890705d21466eb8a5b62afd5f4cbe7de7fb.png?1376540421
Willow Lumber,Lumber,fa71ff68fa0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5ff8800b0cb785bfe4eb88505921f13e02983f6c.png?1376540421
Ash Lumber,Lumber,cd9eb7e6c94,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/08/086e1e804e0eb50d8db9ff6d638077589ffe9cd4.png?1376540421
Bamboo Stick,Lumber,b324f706498,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ef/ef6a7d298089ef156b090157b5f1aa96589c269f.png?1376540421
Cedar Lumber,Lumber,f1a2cdff07f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/03/030c0b2026fbfdadb1e35360623367cf300792f7.png?1376540421
Elm Lumber,Lumber,8e59cd755d8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5b/5b2cd6a531770630fd2a972ab712fe52777810b8.png?1376540421
Yew Lumber,Lumber,83f8ea3f334,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e831b097d3e8d57993c8ee3146a59ef5253fcd1.png?1376540421
Rattan Lumber,Lumber,61e66ad1072,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7f/7fca8eba9734e186be5e0d408e7aa98905867a7e.png?1376540421
Chestnut Lumber,Lumber,d862d740485,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/28/28c7562f292849da00e96112b34e1dfb13c9de38.png?1376540421
Walnut Lumber,Lumber,3f9bd918147,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a1/a135d4bb4e3ecfb34c3b7b2e490a06685b9bd117.png?1376540421
Pine Lumber,Lumber,97740b69fca,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c3/c3883f3ecdd735d5a90d92a0c09d8346e64e9d30.png?1376540421
Oak Lumber,Lumber,742ece7e643,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/25/25b2fb4f0253f5b3fc0397743fd35a7ff4312304.png?1376540421
Mahogany Lumber,Lumber,7ed157640d2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/62/62557196568f908affade40a295981cdeaf22d92.png?1376540421
Teak Lumber,Lumber,dda2be8b751,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/28/28c7562f292849da00e96112b34e1dfb13c9de38.png?1376540421
Rosewood Lumber,Lumber,ebab59532a4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/89/8963716cfb1b908bb631e77f4752c53dc9b439a0.png?1376540421
Ebony Lumber,Lumber,1e75ca98e4a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/19/198738aa1469fbc4b40fb7b444cc06d83639a1d9.png?1376540421
Spruce Lumber,Lumber,f9b83cba7a9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/de/def767c083e50ca5c516c6322aeddc207d4f3093.png?1376540421
Treated Spruce Lumber,Lumber,cec3fe85cfa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/de/def767c083e50ca5c516c6322aeddc207d4f3093.png?1376540421
Ancient Lumber,Lumber,a917bb98f6d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/19/198738aa1469fbc4b40fb7b444cc06d83639a1d9.png?1376540421
Perfect Firewood,Lumber,a7aa05f8fcd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a2/a2e211592f555cb9feaabbbd96e6f160b13ae9b7.png?1381907380
Maple Log,Lumber,311a075724f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b7/b77b0440ca42bd9be52b80ea4f86125081575cf0.png?1376540421
Lauan Log,Lumber,f1a91124140,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/99/99d873207297d2a76ca69841d88848bc1e5429fe.png?1376540421
Willow Log,Lumber,272026daf3e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/45/456a8c028efbd38d4b6a9d9b7865b1557ecfb9c7.png?1376540421
Ash Log,Lumber,d247c032636,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2d/2ddb80dc5559f3f7411b5ea041b3ac5d0c3d3e83.png?1376540421
Cedar Log,Lumber,39a1d796a1a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7bfb6db7ad09c81830a57ef1e86cb90d64a6ef93.png?1376540421
Elm Log,Lumber,ba09340d40b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61138dd5d0ab97c124e18ce658ea4b24f578d78c.png?1376540421
Yew Log,Lumber,bdb31781a47,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8c/8c535889b342e22e0de473127d2894c9537d8b85.png?1376540421
Chestnut Log,Lumber,745e5d7bfaf,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5c/5c571991e49f623146dafecf0cc956da2dc3b159.png?1376540421
Walnut Log,Lumber,546a74b14ce,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9c/9c538e77883b6d12e943bd1af398e364325e0bb2.png?1376540421
Pine Log,Lumber,5d426bada10,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a5/a51d33dbe7921a02e293b120ecd0c4cb0e5ca147.png?1376540421
Oak Log,Lumber,6e99de434c7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f3/f3e3c32cc9a9a74889d405cb9fb9c84e7e34e06e.png?1376540421
Mahogany Log,Lumber,399af1d8f8f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4a/4aea671c428a94288db957155886594c6b12588e.png?1376540421
Teak Log,Lumber,93a1a317cb8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5c/5c571991e49f623146dafecf0cc956da2dc3b159.png?1376540421
Rosewood Log,Lumber,edbba921c44,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/57/578fb6807ef6e88a2e23e7d13d693fd1a54b0a41.png?1376540421
Ebony Log,Lumber,05da5ac8d84,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/19/1956b1ae09262924ba1112d475b9fe9f6b47d5bd.png?1376540421
Spruce Log,Lumber,abd30227264,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/dd/ddc555d48ec6dfdc24c93b4863ddac6512df9384.png?1376540421
Petrified Log,Lumber,e0d0eb77dc2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/19/1956b1ae09262924ba1112d475b9fe9f6b47d5bd.png?1376540421
Cypress Log,Lumber,7e9854de654,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7bfb6db7ad09c81830a57ef1e86cb90d64a6ef93.png?1376540421
Maple Branch,Lumber,c8bb7082d69,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Arrowwood Branch,Lumber,feb3b689848,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Lauan Branch,Lumber,4475b080b03,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Willow Branch,Lumber,fd730d971ce,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Peach Branch,Lumber,3c356955aa2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8b/8bc0ebe61bc1437d844171c8b69117ef54044beb.png?1376540421
Cherry Branch,Lumber,5359838df11,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8b/8bc0ebe61bc1437d844171c8b69117ef54044beb.png?1376540421
Ash Branch,Lumber,2679b74b700,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Cedar Branch,Lumber,47ab0806ca6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Elm Branch,Lumber,708bfe62af0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Yew Branch,Lumber,5f93b60faf8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Chestnut Branch,Lumber,2d5617f1afe,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Walnut Branch,Lumber,209a542616c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Pine Branch,Lumber,6ac37d1a1d3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Oak Branch,Lumber,f1cef307f1c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Spruce Branch,Lumber,70613e2d2c8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Supple Spruce Branch,Lumber,611f97183f2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8b/8bc0ebe61bc1437d844171c8b69117ef54044beb.png?1376540421
Mahogany Branch,Lumber,cabd4bf47f2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Teak Branch,Lumber,67671cc2ff2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Rosewood Branch,Lumber,1f8c2da0840,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Ebony Branch,Lumber,7c04761b19a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/070b28544881d40a65a2a9fcbee0ff1d7da7f92a.png?1376540421
Fragrant Log,Lumber,d933984e123,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7bfb6db7ad09c81830a57ef1e86cb90d64a6ef93.png?1376540421
Redolent Log,Lumber,f61d2568c6d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7bfb6db7ad09c81830a57ef1e86cb90d64a6ef93.png?1376540421
Lauan Plank,Lumber,c4e5ffd1a4f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ac/ace80f693b42cd81de51b8014260d93a6ee0b53d.png?1376540421
Maple Plank,Lumber,2a4861afbb3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b5/b5d9b07498556a98706033c23217ea3edbd600af.png?1376540421
Willow Plank,Lumber,66e75240e67,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d0/d06256dce4a57b64b76cf98c18b901913058d1d0.png?1376540421
Cedar Plank,Lumber,ac2086d6822,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/05/05cd6a958981401a5ad1270f56a45a5af5cd418f.png?1376540421
Ash Plank,Lumber,1f8e57c60d7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0f/0fd755774cd2e753d7d693249249cfda44ebc943.png?1376540421
Elm Plank,Lumber,c8192fa3710,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/37/37034bde8797d9b5f366d5d5635a838bcfb602d8.png?1376540421
Yew Plank,Lumber,5a214b3eb63,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/79/79a3e58a81aa6e6430a7f237ab634e692a027594.png?1376540421
Chestnut Plank,Lumber,aa35f222085,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a2/a22cb5cb6cbb0ddbd6d0bfcd1f88783e24a71023.png?1376540421
Walnut Plank,Lumber,d36f366bf05,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/24/2416fac6620e82a3bb2356f809cfd9ca0fe388b7.png?1376540421
Pine Plank,Lumber,77ae3b83d8c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0f/0fe4360253d11e31b71279b5958969eb9beebe97.png?1376540421
Oak Plank,Lumber,0f9ecada9fb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/ab95055d6a0f018998fed5dbfedc6141969127c2.png?1376540421
Spruce Plank,Lumber,102b335abf2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/99/9935674540cab8bf78f20339cb7a957f1e0fbc17.png?1376540421
Mahogany Plank,Lumber,39b3335bd64,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9c/9ca0d21b93f2b125ddc614b297dc24b1a92fb51c.png?1376540421
Teak Plank,Lumber,7beb5721718,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a2/a22cb5cb6cbb0ddbd6d0bfcd1f88783e24a71023.png?1376540421
Rosewood Plank,Lumber,00e053d3f6d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/65/6590ac3940adaeaa242a6086a0fed860e68a813f.png?1376540421
Ebony Plank,Lumber,744c9bfb8cd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b4/b498511379e32ea1963ab33f57e333c99d93d8c6.png?1376540421
Stone Vigil Lumber,Lumber,ccef92f964b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/05/05cd6a958981401a5ad1270f56a45a5af5cd418f.png?1376540421
Spruce Plywood,Lumber,9cb1fae3641,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/99/9935674540cab8bf78f20339cb7a957f1e0fbc17.png?1376540421
Reinforced Spruce Plywood,Lumber,fc967fb19a4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/99/9935674540cab8bf78f20339cb7a957f1e0fbc17.png?1376540421
Petrified Orb,Lumber,91f58a765aa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/92/92ebf0779ad2e44d4e8876770860e45d49f1886b.png?1376540420
Bamboo Paper,Lumber,d54224dacc5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cc/cc690907f31ef7e2a096eaf1dd82726116dfceaf.png?1376540420
Undyed Hempen Cloth,Cloth,ceabb90bd53,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e8/e832c9b433dceae77b9f725ced6d5b5e4340f8dd.png?1376540420
Undyed Cotton Cloth,Cloth,2428d537575,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8e/8e2172b41afc45bea9c2ec09cdd8c44a81ad637f.png?1376540420
Undyed Velveteen,Cloth,0128078048a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f6/f62b3e131118c970376edd01bce07c38eb3cd21e.png?1376540420
